EventID,event_name,sample,tblSampleID,ices_area,fao_code,catch_date,age,length,weight,maturity,sex,reader_name,reader_lastname,reader_number,expertise,country,institution,iso_code,reader,AnnotationID,FishID,month,qtr,year,cv,modal_age
77,2018 Norway Pout Exchange - Sectioned ,789,1691,27.4.a,27.4.a,2016-08-25,1,140,26,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1831,Npout_077_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,789,1691,27.4.a,27.4.a,2016-08-25,1,140,26,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2258,Npout_077_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,789,1691,27.4.a,27.4.a,2016-08-25,1,140,26,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4217,Npout_077_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,790,1692,27.4.a,27.4.a,2016-08-25,1,150,27,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1834,Npout_078_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,790,1692,27.4.a,27.4.a,2016-08-25,1,150,27,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2312,Npout_078_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,790,1692,27.4.a,27.4.a,2016-08-25,1,150,27,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4218,Npout_078_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,791,1693,27.4.a,27.4.a,2016-08-25,1,170,36,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2138,Npout_079_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,791,1693,27.4.a,27.4.a,2016-08-25,1,170,36,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2164,Npout_079_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,791,1693,27.4.a,27.4.a,2016-08-25,1,170,36,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4219,Npout_079_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,792,1694,27.4.a,27.4.a,2016-08-25,1,140,20,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1840,Npout_080_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,792,1694,27.4.a,27.4.a,2016-08-25,1,140,20,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2288,Npout_080_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,792,1694,27.4.a,27.4.a,2016-08-25,1,140,20,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4220,Npout_080_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,793,1695,27.4.a,27.4.a,2016-08-25,2,170,33,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1843,Npout_081_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,793,1695,27.4.a,27.4.a,2016-08-25,2,170,33,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2172,Npout_081_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,793,1695,27.4.a,27.4.a,2016-08-25,2,170,33,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4221,Npout_081_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,794,1696,27.4.a,27.4.a,2016-08-25,1,150,20,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1846,Npout_082_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,794,1696,27.4.a,27.4.a,2016-08-25,1,150,20,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2242,Npout_082_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,794,1696,27.4.a,27.4.a,2016-08-25,1,150,20,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4222,Npout_082_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,795,1697,27.4.a,27.4.a,2016-08-25,1,160,24,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2120,Npout_083_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,795,1697,27.4.a,27.4.a,2016-08-25,1,160,24,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2176,Npout_083_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,795,1697,27.4.a,27.4.a,2016-08-25,1,160,24,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4223,Npout_083_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,796,1698,27.4.a,27.4.a,2016-08-25,2,160,28,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1852,Npout_084_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,796,1698,27.4.a,27.4.a,2016-08-25,2,160,28,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2276,Npout_084_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,796,1698,27.4.a,27.4.a,2016-08-25,2,160,28,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4224,Npout_084_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,797,1699,27.4.a,27.4.a,2016-08-26,3,190,57,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1855,Npout_085_sectioned,8,3,2016,0,3
77,2018 Norway Pout Exchange - Sectioned ,797,1699,27.4.a,27.4.a,2016-08-26,3,190,57,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2296,Npout_085_sectioned,8,3,2016,0,3
77,2018 Norway Pout Exchange - Sectioned ,797,1699,27.4.a,27.4.a,2016-08-26,3,190,57,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4225,Npout_085_sectioned,8,3,2016,0,3
77,2018 Norway Pout Exchange - Sectioned ,798,1700,27.4.a,27.4.a,2016-08-26,2,180,48,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1858,Npout_086_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,798,1700,27.4.a,27.4.a,2016-08-26,2,180,48,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2238,Npout_086_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,798,1700,27.4.a,27.4.a,2016-08-26,2,180,48,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4226,Npout_086_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,799,1701,27.4.a,27.4.a,2016-08-26,2,160,39,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1861,Npout_087_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,799,1701,27.4.a,27.4.a,2016-08-26,2,160,39,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2156,Npout_087_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,799,1701,27.4.a,27.4.a,2016-08-26,2,160,39,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4227,Npout_087_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,800,1702,27.4.a,27.4.a,2016-08-26,2,180,46,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2141,Npout_088_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,800,1702,27.4.a,27.4.a,2016-08-26,2,180,46,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2246,Npout_088_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,800,1702,27.4.a,27.4.a,2016-08-26,2,180,46,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4228,Npout_088_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,801,1703,27.4.a,27.4.a,2016-08-26,2,160,31,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1867,Npout_089_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,801,1703,27.4.a,27.4.a,2016-08-26,2,160,31,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2240,Npout_089_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,801,1703,27.4.a,27.4.a,2016-08-26,2,160,31,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4229,Npout_089_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,802,1704,27.4.a,27.4.a,2016-08-26,2,170,41,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1870,Npout_090_sectioned,8,3,2016,25,2
77,2018 Norway Pout Exchange - Sectioned ,802,1704,27.4.a,27.4.a,2016-08-26,2,170,41,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2324,Npout_090_sectioned,8,3,2016,25,2
77,2018 Norway Pout Exchange - Sectioned ,802,1704,27.4.a,27.4.a,2016-08-26,3,170,41,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4230,Npout_090_sectioned,8,3,2016,25,2
77,2018 Norway Pout Exchange - Sectioned ,803,1705,27.4.a,27.4.a,2016-08-26,2,170,39,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1873,Npout_091_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,803,1705,27.4.a,27.4.a,2016-08-26,2,170,39,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2162,Npout_091_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,803,1705,27.4.a,27.4.a,2016-08-26,2,170,39,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4231,Npout_091_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,804,1706,27.4.a,27.4.a,2016-08-26,1,150,30,61,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1876,Npout_092_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,804,1706,27.4.a,27.4.a,2016-08-26,1,150,30,61,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2332,Npout_092_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,804,1706,27.4.a,27.4.a,2016-08-26,1,150,30,61,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4232,Npout_092_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,805,1707,27.4.a,27.4.a,2016-08-26,1,150,25,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1879,Npout_093_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,805,1707,27.4.a,27.4.a,2016-08-26,1,150,25,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2306,Npout_093_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,805,1707,27.4.a,27.4.a,2016-08-26,1,150,25,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4233,Npout_093_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,806,1708,27.4.a,27.4.a,2016-08-26,2,190,50,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1882,Npout_094_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,806,1708,27.4.a,27.4.a,2016-08-26,2,190,50,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2244,Npout_094_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,806,1708,27.4.a,27.4.a,2016-08-26,2,190,50,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4236,Npout_094_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,807,1709,27.4.a,27.4.a,2016-08-26,1,140,21,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1885,Npout_095_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,807,1709,27.4.a,27.4.a,2016-08-26,1,140,21,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2318,Npout_095_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,807,1709,27.4.a,27.4.a,2016-08-26,1,140,21,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4237,Npout_095_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,808,1710,27.4.a,27.4.a,2016-08-26,1,130,19,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1888,Npout_096_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,808,1710,27.4.a,27.4.a,2016-08-26,1,130,19,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2326,Npout_096_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,808,1710,27.4.a,27.4.a,2016-08-26,1,130,19,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4238,Npout_096_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,809,1711,27.4.a,27.4.a,2016-08-26,1,140,23,61,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1891,Npout_097_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,809,1711,27.4.a,27.4.a,2016-08-26,1,140,23,61,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2220,Npout_097_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,809,1711,27.4.a,27.4.a,2016-08-26,1,140,23,61,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4239,Npout_097_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,810,1712,27.4.a,27.4.a,2016-08-26,1,130,16,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1894,Npout_098_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,810,1712,27.4.a,27.4.a,2016-08-26,1,130,16,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2197,Npout_098_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,810,1712,27.4.a,27.4.a,2016-08-26,1,130,16,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4240,Npout_098_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,811,1713,27.4.a,27.4.a,2016-08-26,2,170,41,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1897,Npout_099_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,811,1713,27.4.a,27.4.a,2016-08-26,2,170,41,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2304,Npout_099_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,811,1713,27.4.a,27.4.a,2016-08-26,2,170,41,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4241,Npout_099_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,812,1714,27.4.a,27.4.a,2016-08-26,1,150,23,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1900,Npout_100_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,812,1714,27.4.a,27.4.a,2016-08-26,1,150,23,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2228,Npout_100_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,812,1714,27.4.a,27.4.a,2016-08-26,1,150,23,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4242,Npout_100_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,815,1717,27.4.a,27.4.a,2016-08-29,1,170,38,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1909,Npout_103_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,815,1717,27.4.a,27.4.a,2016-08-29,1,170,38,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2274,Npout_103_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,815,1717,27.4.a,27.4.a,2016-08-29,1,170,38,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4246,Npout_103_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,816,1718,27.4.a,27.4.a,2016-08-29,1,150,31,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1912,Npout_104_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,816,1718,27.4.a,27.4.a,2016-08-29,1,150,31,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2292,Npout_104_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,816,1718,27.4.a,27.4.a,2016-08-29,1,150,31,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4248,Npout_104_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,817,1719,27.4.a,27.4.a,2016-08-29,1,130,21,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2123,Npout_105_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,817,1719,27.4.a,27.4.a,2016-08-29,1,130,21,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2256,Npout_105_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,817,1719,27.4.a,27.4.a,2016-08-29,1,130,21,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4250,Npout_105_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,818,1720,27.4.a,27.4.a,2016-08-29,1,160,37,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2144,Npout_106_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,818,1720,27.4.a,27.4.a,2016-08-29,1,160,37,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2224,Npout_106_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,818,1720,27.4.a,27.4.a,2016-08-29,1,160,37,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4252,Npout_106_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,819,1721,27.4.a,27.4.a,2016-08-29,1,160,38,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1921,Npout_107_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,819,1721,27.4.a,27.4.a,2016-08-29,1,160,38,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4254,Npout_107_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,820,1722,27.4.a,27.4.a,2016-08-29,1,150,28,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1924,Npout_108_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,820,1722,27.4.a,27.4.a,2016-08-29,1,150,28,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2260,Npout_108_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,820,1722,27.4.a,27.4.a,2016-08-29,1,150,28,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4256,Npout_108_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,821,1723,27.4.a,27.4.a,2016-08-29,2,180,45,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2328,Npout_109_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,821,1723,27.4.a,27.4.a,2016-08-29,2,180,45,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,3767,Npout_109_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,821,1723,27.4.a,27.4.a,2016-08-29,2,180,45,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4258,Npout_109_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,822,1724,27.4.a,27.4.a,2016-08-29,1,140,28,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1930,Npout_110_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,822,1724,27.4.a,27.4.a,2016-08-29,1,140,28,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2195,Npout_110_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,822,1724,27.4.a,27.4.a,2016-08-29,1,140,28,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4260,Npout_110_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,823,1725,27.4.a,27.4.a,2016-08-29,2,170,44,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2199,Npout_111_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,823,1725,27.4.a,27.4.a,2016-08-29,2,170,44,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,3770,Npout_111_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,823,1725,27.4.a,27.4.a,2016-08-29,2,170,44,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4263,Npout_111_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,824,1726,27.4.a,27.4.a,2016-08-29,1,140,23,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1936,Npout_112_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,824,1726,27.4.a,27.4.a,2016-08-29,1,140,23,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2294,Npout_112_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,824,1726,27.4.a,27.4.a,2016-08-29,1,140,23,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4266,Npout_112_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,825,1727,27.4.a,27.4.a,2016-08-29,1,130,22,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1939,Npout_113_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,825,1727,27.4.a,27.4.a,2016-08-29,1,130,22,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4267,Npout_113_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,828,1730,27.4.a,27.4.a,2016-08-30,1,140,21,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1948,Npout_116_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,828,1730,27.4.a,27.4.a,2016-08-30,1,140,21,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2226,Npout_116_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,828,1730,27.4.a,27.4.a,2016-08-30,1,140,21,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4274,Npout_116_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,829,1731,27.4.a,27.4.a,2016-08-30,1,150,27,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2126,Npout_117_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,829,1731,27.4.a,27.4.a,2016-08-30,1,150,27,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2216,Npout_117_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,829,1731,27.4.a,27.4.a,2016-08-30,1,150,27,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4275,Npout_117_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,830,1732,27.4.a,27.4.a,2016-08-30,1,150,26,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2129,Npout_118_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,830,1732,27.4.a,27.4.a,2016-08-30,1,150,26,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2264,Npout_118_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,830,1732,27.4.a,27.4.a,2016-08-30,1,150,26,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4276,Npout_118_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,831,1733,27.4.a,27.4.a,2016-08-30,1,140,18,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1959,Npout_119_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,831,1733,27.4.a,27.4.a,2016-08-30,1,140,18,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2334,Npout_119_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,831,1733,27.4.a,27.4.a,2016-08-30,1,140,18,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4277,Npout_119_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,832,1734,27.4.a,27.4.a,2016-08-30,2,160,32,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1962,Npout_120_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,832,1734,27.4.a,27.4.a,2016-08-30,2,160,32,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2284,Npout_120_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,832,1734,27.4.a,27.4.a,2016-08-30,2,160,32,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4278,Npout_120_sectioned,8,3,2016,0,2
