reader1,sample,reader_number,mark,distance,ices_area,reader
R08,IBTS'15_S_36.jpg,8,4,0.065,IIIaS,R08 DEU
R08,7188166.jpg,8,3,0.125,IIIaN,R08 DEU
R08,IBTS'16_N_2.jpg,8,1,0,IIIaN,R08 DEU
R08,6698257.jpg,8,3,0.114,IIIaS,R08 DEU
R08,6698280.jpg,8,3,0.074,IIIaS,R08 DEU
R08,Com'15_N_31.jpg,8,2,0.457,IIIaN,R08 DEU
R08,Com'15_N_30.jpg,8,3,0.096,IIIaN,R08 DEU
R08,6941185.jpg,8,1,0,IIIaS,R08 DEU
R08,6932318.jpg,8,1,0,IIIaS,R08 DEU
R08,Com'15_N_44.jpg,8,4,0.065,IIIaN,R08 DEU
R08,7216512.jpg,8,1,0,IIIaS,R08 DEU
R08,IBTS'16_S_89.jpg,8,2,0.312,IIIaS,R08 DEU
R08,IBTS'15_S_35.jpg,8,3,0.116,IIIaS,R08 DEU
R08,6932323.jpg,8,2,0.114,IIIaS,R08 DEU
R08,Com'15_N_45.jpg,8,5,0.074,IIIaN,R08 DEU
R08,IBTS'16_S_89.jpg,8,4,0.052,IIIaS,R08 DEU
R08,IBTS'16_N_4.jpg,8,4,0.055,IIIaN,R08 DEU
R08,IBTS'16_N_2.jpg,8,3,0.139,IIIaN,R08 DEU
R08,IBTS'16_N_3.jpg,8,2,0.334,IIIaN,R08 DEU
R08,Com'15_N_45.jpg,8,2,0.338,IIIaN,R08 DEU
R08,Com'15_N_57.jpg,8,5,0.042,IIIaN,R08 DEU
R08,6698270.jpg,8,3,0.092,IIIaS,R08 DEU
R08,Com'15_N_58.jpg,8,3,0.182,IIIaN,R08 DEU
R08,7187388.jpg,8,3,0.106,IIIaS,R08 DEU
R08,6698256.jpg,8,1,0,IIIaS,R08 DEU
R08,7190488.jpg,8,3,0.129,IIIaS,R08 DEU
R08,7216514.jpg,8,3,0.122,IIIaS,R08 DEU
R08,Com'15_N_43.jpg,8,1,0,IIIaN,R08 DEU
R08,IBTS'16_N_4.jpg,8,2,0.225,IIIaN,R08 DEU
R08,6698264.jpg,8,3,0.104,IIIaS,R08 DEU
R08,IBTS'15_S_34.jpg,8,2,0.427,IIIaS,R08 DEU
R08,7188165.jpg,8,1,0,IIIaN,R08 DEU
R08,6932318.jpg,8,2,0.306,IIIaS,R08 DEU
R08,Com'15_N_31.jpg,8,1,0,IIIaN,R08 DEU
R08,7188172.jpg,8,1,0,IIIaN,R08 DEU
R08,7216512.jpg,8,3,0.101,IIIaS,R08 DEU
R08,7216512.jpg,8,2,0.224,IIIaS,R08 DEU
R08,IBTS'15_S_36.jpg,8,1,0,IIIaS,R08 DEU
R08,IBTS'16_S_83.jpg,8,4,0.057,IIIaS,R08 DEU
R08,6698263.jpg,8,4,0.04,IIIaS,R08 DEU
R08,IBTS'16_N_24.jpg,8,4,0.059,IIIaN,R08 DEU
R08,6698264.jpg,8,2,0.37,IIIaS,R08 DEU
R08,IBTS'16_N_40.jpg,8,1,0,IIIaN,R08 DEU
R08,IBTS'16_S_82.jpg,8,6,0.018,IIIaS,R08 DEU
R08,IBTS'16_N_5.jpg,8,1,0,IIIaN,R08 DEU
R08,IBTS'16_S_82.jpg,8,1,0,IIIaS,R08 DEU
R08,IBTS'16_N_3.jpg,8,1,0,IIIaN,R08 DEU
R08,Com'15_N_30.jpg,8,2,0.363,IIIaN,R08 DEU
R08,IBTS'16_N_5.jpg,8,3,0.15,IIIaN,R08 DEU
R08,7190495.jpg,8,1,0,IIIaS,R08 DEU
R08,7188171.jpg,8,1,0,IIIaN,R08 DEU
R08,6698269.jpg,8,3,0.089,IIIaS,R08 DEU
R08,6698269.jpg,8,2,0.339,IIIaS,R08 DEU
R08,6932323.jpg,8,1,0,IIIaS,R08 DEU
R08,IBTS'16_S_89.jpg,8,1,0,IIIaS,R08 DEU
R08,IBTS'15_S_34.jpg,8,1,0,IIIaS,R08 DEU
R08,6698256.jpg,8,2,0.358,IIIaS,R08 DEU
R08,6932320.jpg,8,2,0.127,IIIaS,R08 DEU
R08,7187393.jpg,8,1,0,IIIaS,R08 DEU
R08,Com'15_N_41.jpg,8,2,0.266,IIIaN,R08 DEU
R08,Com'15_N_41.jpg,8,3,0.154,IIIaN,R08 DEU
R08,Com'15_N_45.jpg,8,1,0,IIIaN,R08 DEU
R08,6932319.jpg,8,3,0.057,IIIaS,R08 DEU
R08,IBTS'16_S_91.jpg,8,2,0.267,IIIaS,R08 DEU
R08,Com'15_N_33.jpg,8,1,0,IIIaN,R08 DEU
R08,IBTS'16_S_91.jpg,8,3,0.135,IIIaS,R08 DEU
R08,Com'15_N_33.jpg,8,2,0.34,IIIaN,R08 DEU
R08,Com'15_N_33.jpg,8,3,0.082,IIIaN,R08 DEU
R08,IBTS'16_S_83.jpg,8,2,0.376,IIIaS,R08 DEU
R08,IBTS'16_S_82.jpg,8,5,0.043,IIIaS,R08 DEU
R08,IBTS'16_S_82.jpg,8,4,0.048,IIIaS,R08 DEU
R08,6932320.jpg,8,1,0,IIIaS,R08 DEU
R08,6698281.jpg,8,1,0,IIIaS,R08 DEU
R08,6698280.jpg,8,2,0.302,IIIaS,R08 DEU
R08,IBTS'16_N_5.jpg,8,4,0.042,IIIaN,R08 DEU
R08,IBTS'16_N_5.jpg,8,2,0.272,IIIaN,R08 DEU
R08,Com'15_N_44.jpg,8,2,0.344,IIIaN,R08 DEU
R08,IBTS'16_N_22.jpg,8,1,0,IIIaN,R08 DEU
R08,6698263.jpg,8,2,0.24,IIIaS,R08 DEU
R08,6698263.jpg,8,3,0.141,IIIaS,R08 DEU
R08,IBTS'15_S_36.jpg,8,3,0.132,IIIaS,R08 DEU
R08,7187394.jpg,8,2,0.234,IIIaS,R08 DEU
R08,IBTS'16_S_83.jpg,8,1,0,IIIaS,R08 DEU
R08,6698268.jpg,8,1,0,IIIaS,R08 DEU
R08,IBTS'16_N_39.jpg,8,3,0.066,IIIaN,R08 DEU
R08,IBTS'16_S_88.jpg,8,1,0,IIIaS,R08 DEU
R08,IBTS'16_N_39.jpg,8,1,0,IIIaN,R08 DEU
R08,IBTS'16_N_39.jpg,8,2,0.31,IIIaN,R08 DEU
R08,IBTS'15_S_35.jpg,8,2,0.3,IIIaS,R08 DEU
R08,IBTS'16_N_21.jpg,8,1,0,IIIaN,R08 DEU
R08,IBTS'16_N_21.jpg,8,2,0.306,IIIaN,R08 DEU
R08,7187394.jpg,8,4,0.047,IIIaS,R08 DEU
R08,Com'15_N_30.jpg,8,1,0,IIIaN,R08 DEU
R08,Com'15_N_58.jpg,8,1,0,IIIaN,R08 DEU
R08,IBTS'15_S_36.jpg,8,2,0.269,IIIaS,R08 DEU
R08,7187394.jpg,8,1,0,IIIaS,R08 DEU
R08,IBTS'16_N_1.jpg,8,4,0.055,IIIaN,R08 DEU
R08,IBTS'16_S_91.jpg,8,1,0,IIIaS,R08 DEU
R08,6932319.jpg,8,1,0,IIIaS,R08 DEU
R08,7187393.jpg,8,2,0.283,IIIaS,R08 DEU
R08,6698268.jpg,8,3,0.087,IIIaS,R08 DEU
R08,IBTS'16_N_21.jpg,8,4,0.026,IIIaN,R08 DEU
R08,IBTS'16_N_1.jpg,8,3,0.128,IIIaN,R08 DEU
R08,7190495.jpg,8,3,0.039,IIIaS,R08 DEU
R08,Com'15_N_44.jpg,8,1,0,IIIaN,R08 DEU
R08,IBTS'16_S_82.jpg,8,3,0.185,IIIaS,R08 DEU
R08,6698259.jpg,8,1,0,IIIaS,R08 DEU
R08,IBTS'15_S_35.jpg,8,1,0,IIIaS,R08 DEU
R08,IBTS'16_N_1.jpg,8,1,0,IIIaN,R08 DEU
R08,6698270.jpg,8,2,0.309,IIIaS,R08 DEU
R08,IBTS'16_N_22.jpg,8,3,0.083,IIIaN,R08 DEU
R08,6698270.jpg,8,4,0.083,IIIaS,R08 DEU
R08,7187393.jpg,8,3,0.112,IIIaS,R08 DEU
R08,IBTS'16_N_22.jpg,8,2,0.359,IIIaN,R08 DEU
R08,6698270.jpg,8,1,0,IIIaS,R08 DEU
R08,IBTS'16_N_22.jpg,8,4,0.032,IIIaN,R08 DEU
R08,6698269.jpg,8,1,0,IIIaS,R08 DEU
R08,7188172.jpg,8,2,0.245,IIIaN,R08 DEU
R08,IBTS'16_S_82.jpg,8,2,0.249,IIIaS,R08 DEU
R08,6698268.jpg,8,4,0.045,IIIaS,R08 DEU
R08,7216514.jpg,8,1,0,IIIaS,R08 DEU
R08,7188172.jpg,8,4,0.034,IIIaN,R08 DEU
R08,7187394.jpg,8,3,0.174,IIIaS,R08 DEU
R08,IBTS'16_N_21.jpg,8,3,0.091,IIIaN,R08 DEU
R08,7187393.jpg,8,4,0.029,IIIaS,R08 DEU
R08,Com'15_N_45.jpg,8,4,0.055,IIIaN,R08 DEU
R08,IBTS'16_N_1.jpg,8,2,0.285,IIIaN,R08 DEU
R08,6698268.jpg,8,2,0.325,IIIaS,R08 DEU
R08,7190495.jpg,8,2,0.127,IIIaS,R08 DEU
R08,7188172.jpg,8,3,0.137,IIIaN,R08 DEU
R08,6698268.jpg,8,5,0.036,IIIaS,R08 DEU
R08,Com'15_N_41.jpg,8,4,0.049,IIIaN,R08 DEU
R10,7190468.jpg,10,1,0,IIIaS,R10 NOR
R10,6698262.jpg,10,4,0.044,IIIaS,R10 NOR
R10,IBTS'16_N_6.jpg,10,1,0,IIIaN,R10 NOR
R10,6698261.jpg,10,4,0.042,IIIaS,R10 NOR
R10,6932321.jpg,10,2,0.291,IIIaS,R10 NOR
R10,6698282.jpg,10,4,0.045,IIIaS,R10 NOR
R10,7187387.jpg,10,5,0.021,IIIaS,R10 NOR
R10,7187387.jpg,10,4,0.102,IIIaS,R10 NOR
R10,7187386.jpg,10,2,0.338,IIIaS,R10 NOR
R10,Com'15_N_56.jpg,10,2,0.307,IIIaN,R10 NOR
R10,IBTS'16_S_89.jpg,10,2,0.337,IIIaS,R10 NOR
R10,Com'15_N_42.jpg,10,3,0.049,IIIaN,R10 NOR
R10,IBTS'16_N_6.jpg,10,2,0.353,IIIaN,R10 NOR
R10,6932325.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_N_41.jpg,10,2,0.272,IIIaN,R10 NOR
R10,6698261.jpg,10,3,0.091,IIIaS,R10 NOR
R10,7188173.jpg,10,2,0.295,IIIaN,R10 NOR
R10,IBTS'16_S_89.jpg,10,3,0.095,IIIaS,R10 NOR
R10,6698262.jpg,10,3,0.059,IIIaS,R10 NOR
R10,IBTS'16_N_41.jpg,10,1,0,IIIaN,R10 NOR
R10,6698269.jpg,10,3,0.112,IIIaS,R10 NOR
R10,Com'15_N_42.jpg,10,2,0.299,IIIaN,R10 NOR
R10,6698262.jpg,10,2,0.344,IIIaS,R10 NOR
R10,7187385.jpg,10,5,0.046,IIIaS,R10 NOR
R10,IBTS'16_S_54.jpg,10,3,0.109,IIIaS,R10 NOR
R10,7216514.jpg,10,3,0.124,IIIaS,R10 NOR
R10,6698258.jpg,10,4,0.068,IIIaS,R10 NOR
R10,Com'15_N_43.jpg,10,2,0.355,IIIaN,R10 NOR
R10,IBTS'16_S_53.jpg,10,1,0,IIIaS,R10 NOR
R10,7190469.jpg,10,2,0.34,IIIaS,R10 NOR
R10,6932325.jpg,10,3,0.065,IIIaS,R10 NOR
R10,6932321.jpg,10,1,0,IIIaS,R10 NOR
R10,7187386.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_S_52.jpg,10,3,0.148,IIIaS,R10 NOR
R10,IBTS'15_S_36.jpg,10,3,0.143,IIIaS,R10 NOR
R10,6698264.jpg,10,4,0.024,IIIaS,R10 NOR
R10,7216512.jpg,10,1,0,IIIaS,R10 NOR
R10,7216509.jpg,10,2,0.332,IIIaS,R10 NOR
R10,7190487.jpg,10,3,0.08,IIIaS,R10 NOR
R10,6698270.jpg,10,4,0.031,IIIaS,R10 NOR
R10,6698264.jpg,10,3,0.108,IIIaS,R10 NOR
R10,IBTS'16_N_41.jpg,10,3,0.11,IIIaN,R10 NOR
R10,7187385.jpg,10,2,0.272,IIIaS,R10 NOR
R10,IBTS'16_S_89.jpg,10,1,0,IIIaS,R10 NOR
R10,7190486.jpg,10,3,0.091,IIIaS,R10 NOR
R10,7188173.jpg,10,1,0,IIIaN,R10 NOR
R10,6698269.jpg,10,4,0.054,IIIaS,R10 NOR
R10,7188173.jpg,10,3,0.117,IIIaN,R10 NOR
R10,IBTS'15_S_35.jpg,10,2,0.328,IIIaS,R10 NOR
R10,IBTS'16_N_23.jpg,10,1,0,IIIaN,R10 NOR
R10,6932325.jpg,10,2,0.279,IIIaS,R10 NOR
R10,6698262.jpg,10,5,0.07,IIIaS,R10 NOR
R10,7187385.jpg,10,7,0.035,IIIaS,R10 NOR
R10,6698280.jpg,10,3,0.08,IIIaS,R10 NOR
R10,IBTS'16_S_90.jpg,10,2,0.374,IIIaS,R10 NOR
R10,IBTS'16_S_90.jpg,10,1,0,IIIaS,R10 NOR
R10,6698281.jpg,10,4,0.047,IIIaS,R10 NOR
R10,7187387.jpg,10,3,0.078,IIIaS,R10 NOR
R10,7190488.jpg,10,3,0.167,IIIaS,R10 NOR
R10,6698260.jpg,10,3,0.131,IIIaS,R10 NOR
R10,6698260.jpg,10,4,0.046,IIIaS,R10 NOR
R10,IBTS'16_N_2.jpg,10,4,0.024,IIIaN,R10 NOR
R10,IBTS'16_N_20.jpg,10,4,0.016,IIIaN,R10 NOR
R10,7188169.jpg,10,4,0.021,IIIaN,R10 NOR
R10,6698259.jpg,10,1,0,IIIaS,R10 NOR
R10,6698261.jpg,10,2,0.27,IIIaS,R10 NOR
R10,6698262.jpg,10,1,0,IIIaS,R10 NOR
R10,7187387.jpg,10,2,0.24,IIIaS,R10 NOR
R10,Com'15_N_44.jpg,10,2,0.401,IIIaN,R10 NOR
R10,Com'15_N_32.jpg,10,1,0,IIIaN,R10 NOR
R10,6698263.jpg,10,2,0.247,IIIaS,R10 NOR
R10,IBTS'15_S_36.jpg,10,4,0.075,IIIaS,R10 NOR
R10,7188166.jpg,10,1,0,IIIaN,R10 NOR
R10,6932324.jpg,10,2,0.218,IIIaS,R10 NOR
R10,7187386.jpg,10,3,0.175,IIIaS,R10 NOR
R10,Com'15_N_59.jpg,10,1,0,IIIaN,R10 NOR
R10,7216515.jpg,10,1,0,IIIaS,R10 NOR
R10,7190486.jpg,10,2,0.318,IIIaS,R10 NOR
R10,7188167.jpg,10,1,0,IIIaN,R10 NOR
R10,6698258.jpg,10,3,0.122,IIIaS,R10 NOR
R10,7187385.jpg,10,1,0,IIIaS,R10 NOR
R10,6698258.jpg,10,2,0.322,IIIaS,R10 NOR
R10,IBTS'16_N_21.jpg,10,3,0.104,IIIaN,R10 NOR
R10,6698269.jpg,10,1,0,IIIaS,R10 NOR
R10,6932323.jpg,10,2,0.205,IIIaS,R10 NOR
R10,7216517.jpg,10,1,0,IIIaS,R10 NOR
R10,6932323.jpg,10,3,0.135,IIIaS,R10 NOR
R10,7216509.jpg,10,1,0,IIIaS,R10 NOR
R10,6698270.jpg,10,2,0.335,IIIaS,R10 NOR
R10,IBTS'16_S_88.jpg,10,1,0,IIIaS,R10 NOR
R10,6698259.jpg,10,2,0.283,IIIaS,R10 NOR
R10,Com'15_N_42.jpg,10,1,0,IIIaN,R10 NOR
R10,6698281.jpg,10,1,0,IIIaS,R10 NOR
R10,7188174.jpg,10,2,0.315,IIIaN,R10 NOR
R10,6698263.jpg,10,4,0.039,IIIaS,R10 NOR
R10,6698281.jpg,10,2,0.311,IIIaS,R10 NOR
R10,7190488.jpg,10,1,0,IIIaS,R10 NOR
R10,7216514.jpg,10,2,0.291,IIIaS,R10 NOR
R10,6698256.jpg,10,3,0.106,IIIaS,R10 NOR
R10,7216510.jpg,10,1,0,IIIaS,R10 NOR
R10,7187385.jpg,10,3,0.12,IIIaS,R10 NOR
R10,7188169.jpg,10,3,0.114,IIIaN,R10 NOR
R10,7187385.jpg,10,6,0.042,IIIaS,R10 NOR
R10,IBTS'16_N_20.jpg,10,3,0.152,IIIaN,R10 NOR
R10,6698257.jpg,10,1,0,IIIaS,R10 NOR
R10,7190468.jpg,10,3,0.124,IIIaS,R10 NOR
R10,6698259.jpg,10,3,0.14,IIIaS,R10 NOR
R10,6698261.jpg,10,1,0,IIIaS,R10 NOR
R10,6698263.jpg,10,3,0.177,IIIaS,R10 NOR
R10,6698263.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_N_24.jpg,10,1,0,IIIaN,R10 NOR
R10,7190462.jpg,10,2,0.259,IIIaS,R10 NOR
R10,7190462.jpg,10,3,0.386,IIIaS,R10 NOR
R10,7190462.jpg,10,4,0.171,IIIaS,R10 NOR
R10,7216513.jpg,10,3,0.158,IIIaS,R10 NOR
R10,IBTS'16_N_2.jpg,10,3,0.152,IIIaN,R10 NOR
R10,IBTS'16_S_53.jpg,10,4,0.027,IIIaS,R10 NOR
R10,7188168.jpg,10,2,0.267,IIIaN,R10 NOR
R10,7216516.jpg,10,4,0.026,IIIaS,R10 NOR
R10,Com'15_N_56.jpg,10,1,0,IIIaN,R10 NOR
R10,IBTS'16_N_41.jpg,10,4,0.032,IIIaN,R10 NOR
R10,7216517.jpg,10,4,0.037,IIIaS,R10 NOR
R10,6698269.jpg,10,2,0.332,IIIaS,R10 NOR
R10,7216517.jpg,10,3,0.107,IIIaS,R10 NOR
R10,IBTS'15_S_35.jpg,10,3,0.111,IIIaS,R10 NOR
R10,IBTS'16_N_21.jpg,10,2,0.334,IIIaN,R10 NOR
R10,7216517.jpg,10,2,0.312,IIIaS,R10 NOR
R10,IBTS'16_N_23.jpg,10,2,0.391,IIIaN,R10 NOR
R10,6698280.jpg,10,2,0.291,IIIaS,R10 NOR
R10,6698280.jpg,10,1,0,IIIaS,R10 NOR
R10,6698270.jpg,10,3,0.129,IIIaS,R10 NOR
R10,IBTS'16_S_88.jpg,10,2,0.405,IIIaS,R10 NOR
R10,IBTS'16_N_3.jpg,10,1,0,IIIaN,R10 NOR
R10,6698280.jpg,10,4,0.029,IIIaS,R10 NOR
R10,6698259.jpg,10,4,0.022,IIIaS,R10 NOR
R10,IBTS'16_N_3.jpg,10,4,0.026,IIIaN,R10 NOR
R10,6698281.jpg,10,3,0.105,IIIaS,R10 NOR
R10,6698256.jpg,10,2,0.246,IIIaS,R10 NOR
R10,7190488.jpg,10,2,0.238,IIIaS,R10 NOR
R10,6932322.jpg,10,3,0.096,IIIaS,R10 NOR
R10,6698282.jpg,10,2,0.332,IIIaS,R10 NOR
R10,7216510.jpg,10,2,0.37,IIIaS,R10 NOR
R10,7190487.jpg,10,2,0.363,IIIaS,R10 NOR
R10,7188168.jpg,10,1,0,IIIaN,R10 NOR
R10,IBTS'16_S_54.jpg,10,1,0,IIIaS,R10 NOR
R10,7190469.jpg,10,3,0.131,IIIaS,R10 NOR
R10,7216516.jpg,10,3,0.141,IIIaS,R10 NOR
R10,6932321.jpg,10,3,0.083,IIIaS,R10 NOR
R10,7188174.jpg,10,1,0,IIIaN,R10 NOR
R10,Com'15_N_42.jpg,10,4,0.091,IIIaN,R10 NOR
R10,IBTS'16_S_83.jpg,10,2,0.381,IIIaS,R10 NOR
R10,7188174.jpg,10,3,0.154,IIIaN,R10 NOR
R10,6932324.jpg,10,1,0,IIIaS,R10 NOR
R10,6698264.jpg,10,1,0,IIIaS,R10 NOR
R10,6698264.jpg,10,2,0.376,IIIaS,R10 NOR
R10,6932324.jpg,10,3,0.124,IIIaS,R10 NOR
R10,IBTS'16_N_2.jpg,10,2,0.263,IIIaN,R10 NOR
R10,Com'15_N_31.jpg,10,1,0,IIIaN,R10 NOR
R10,Com'15_N_31.jpg,10,2,0.413,IIIaN,R10 NOR
R10,7188171.jpg,10,2,0.281,IIIaN,R10 NOR
R10,IBTS'16_S_52.jpg,10,2,0.25,IIIaS,R10 NOR
R10,IBTS'16_S_52.jpg,10,1,0,IIIaS,R10 NOR
R10,6698268.jpg,10,5,0.029,IIIaS,R10 NOR
R10,Com'15_N_45.jpg,10,4,0.069,IIIaN,R10 NOR
R10,IBTS'16_N_40.jpg,10,3,0.122,IIIaN,R10 NOR
R10,IBTS'16_N_21.jpg,10,1,0,IIIaN,R10 NOR
R10,7216515.jpg,10,4,0.016,IIIaS,R10 NOR
R10,Com'15_N_45.jpg,10,5,0.07,IIIaN,R10 NOR
R10,Com'15_N_44.jpg,10,3,0.075,IIIaN,R10 NOR
R10,7188170.jpg,10,3,0.067,IIIaN,R10 NOR
R10,6941185.jpg,10,2,0.275,IIIaS,R10 NOR
R10,6932318.jpg,10,2,0.324,IIIaS,R10 NOR
R10,7216512.jpg,10,3,0.117,IIIaS,R10 NOR
R10,Com'15_N_30.jpg,10,2,0.389,IIIaN,R10 NOR
R10,7187388.jpg,10,2,0.3,IIIaS,R10 NOR
R10,6698257.jpg,10,3,0.107,IIIaS,R10 NOR
R10,7187387.jpg,10,1,0,IIIaS,R10 NOR
R10,6932322.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_S_91.jpg,10,4,0.024,IIIaS,R10 NOR
R10,6932322.jpg,10,2,0.231,IIIaS,R10 NOR
R10,Com'15_N_33.jpg,10,3,0.114,IIIaN,R10 NOR
R10,IBTS'16_N_4.jpg,10,1,0,IIIaN,R10 NOR
R10,IBTS'16_N_4.jpg,10,2,0.271,IIIaN,R10 NOR
R10,7190486.jpg,10,1,0,IIIaS,R10 NOR
R10,7190469.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_S_54.jpg,10,2,0.372,IIIaS,R10 NOR
R10,7216516.jpg,10,1,0,IIIaS,R10 NOR
R10,7190468.jpg,10,2,0.284,IIIaS,R10 NOR
R10,IBTS'16_S_87.jpg,10,1,0,IIIaS,R10 NOR
R10,Com'15_N_56.jpg,10,4,0.087,IIIaN,R10 NOR
R10,IBTS'16_S_87.jpg,10,2,0.3,IIIaS,R10 NOR
R10,7190462.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'15_S_36.jpg,10,2,0.282,IIIaS,R10 NOR
R10,IBTS'16_S_83.jpg,10,4,0.042,IIIaS,R10 NOR
R10,Com'15_N_46.jpg,10,3,0.115,IIIaN,R10 NOR
R10,IBTS'16_S_53.jpg,10,2,0.346,IIIaS,R10 NOR
R10,IBTS'16_S_53.jpg,10,3,0.125,IIIaS,R10 NOR
R10,IBTS'16_N_2.jpg,10,1,0,IIIaN,R10 NOR
R10,Com'15_N_59.jpg,10,2,0.417,IIIaN,R10 NOR
R10,Com'15_N_44.jpg,10,1,0,IIIaN,R10 NOR
R10,7188171.jpg,10,1,0,IIIaN,R10 NOR
R10,7216515.jpg,10,3,0.122,IIIaS,R10 NOR
R10,6932323.jpg,10,1,0,IIIaS,R10 NOR
R10,7188172.jpg,10,3,0.163,IIIaN,R10 NOR
R10,7187394.jpg,10,4,0.032,IIIaS,R10 NOR
R10,IBTS'16_N_40.jpg,10,2,0.303,IIIaN,R10 NOR
R10,IBTS'15_S_35.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_S_82.jpg,10,6,0.306,IIIaS,R10 NOR
R10,IBTS'16_S_86.jpg,10,2,0.363,IIIaS,R10 NOR
R10,7216512.jpg,10,2,0.255,IIIaS,R10 NOR
R10,6932318.jpg,10,1,0,IIIaS,R10 NOR
R10,Com'15_N_44.jpg,10,4,0.044,IIIaN,R10 NOR
R10,IBTS'16_S_89.jpg,10,5,0.054,IIIaS,R10 NOR
R10,IBTS'16_S_88.jpg,10,3,0.021,IIIaS,R10 NOR
R10,IBTS'16_N_3.jpg,10,3,0.114,IIIaN,R10 NOR
R10,Com'15_N_58.jpg,10,2,0.407,IIIaN,R10 NOR
R10,7187388.jpg,10,3,0.134,IIIaS,R10 NOR
R10,6698258.jpg,10,1,0,IIIaS,R10 NOR
R10,6698256.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_N_1.jpg,10,4,0.021,IIIaN,R10 NOR
R10,Com'15_N_33.jpg,10,2,0.362,IIIaN,R10 NOR
R10,Com'15_N_43.jpg,10,1,0,IIIaN,R10 NOR
R10,7187385.jpg,10,4,0.084,IIIaS,R10 NOR
R10,Com'15_N_43.jpg,10,4,0.066,IIIaN,R10 NOR
R10,Com'15_N_57.jpg,10,1,0,IIIaN,R10 NOR
R10,7190470.jpg,10,1,0,IIIaS,R10 NOR
R10,7188168.jpg,10,3,0.115,IIIaN,R10 NOR
R10,7216516.jpg,10,2,0.247,IIIaS,R10 NOR
R10,Com'15_N_56.jpg,10,3,0.154,IIIaN,R10 NOR
R10,Com'15_N_29.jpg,10,4,0.018,IIIaN,R10 NOR
R10,IBTS'16_N_22.jpg,10,3,0.099,IIIaN,R10 NOR
R10,IBTS'16_S_87.jpg,10,3,0.148,IIIaS,R10 NOR
R10,Com'15_N_46.jpg,10,1,0,IIIaN,R10 NOR
R10,Com'15_N_46.jpg,10,2,0.374,IIIaN,R10 NOR
R10,Com'15_N_32.jpg,10,3,0.057,IIIaN,R10 NOR
R10,Com'15_N_46.jpg,10,4,0.025,IIIaN,R10 NOR
R10,7188166.jpg,10,2,0.26,IIIaN,R10 NOR
R10,7216513.jpg,10,2,0.249,IIIaS,R10 NOR
R10,7188165.jpg,10,1,0,IIIaN,R10 NOR
R10,6932319.jpg,10,1,0,IIIaS,R10 NOR
R10,Com'15_N_31.jpg,10,3,0.096,IIIaN,R10 NOR
R10,6698268.jpg,10,3,0.112,IIIaS,R10 NOR
R10,6698268.jpg,10,4,0.039,IIIaS,R10 NOR
R10,7187394.jpg,10,3,0.13,IIIaS,R10 NOR
R10,Com'15_N_45.jpg,10,3,0.052,IIIaN,R10 NOR
R10,7188165.jpg,10,4,0.023,IIIaN,R10 NOR
R10,IBTS'16_N_40.jpg,10,1,0,IIIaN,R10 NOR
R10,Com'15_N_45.jpg,10,1,0,IIIaN,R10 NOR
R10,IBTS'16_S_80.jpg,10,1,0,IIIaS,R10 NOR
R10,IBTS'16_N_23.jpg,10,3,0.064,IIIaN,R10 NOR
R10,IBTS'16_N_5.jpg,10,3,0.163,IIIaN,R10 NOR
R10,IBTS'16_N_5.jpg,10,2,0.306,IIIaN,R10 NOR
R10,6698270.jpg,10,1,0,IIIaS,R10 NOR
R10,6941185.jpg,10,1,0,IIIaS,R10 NOR
R10,6698257.jpg,10,2,0.322,IIIaS,R10 NOR
R10,IBTS'16_N_3.jpg,10,2,0.343,IIIaN,R10 NOR
R10,6932318.jpg,10,3,0.104,IIIaS,R10 NOR
R10,6698280.jpg,10,5,0.019,IIIaS,R10 NOR
R10,6698257.jpg,10,4,0.059,IIIaS,R10 NOR
R10,IBTS'16_N_1.jpg,10,3,0.151,IIIaN,R10 NOR
R10,Com'15_N_33.jpg,10,1,0,IIIaN,R10 NOR
R10,6698260.jpg,10,2,0.318,IIIaS,R10 NOR
R10,6698282.jpg,10,3,0.117,IIIaS,R10 NOR
R10,7188169.jpg,10,1,0,IIIaN,R10 NOR
R10,7188169.jpg,10,2,0.349,IIIaN,R10 NOR
R10,IBTS'15_S_34.jpg,10,3,0.096,IIIaS,R10 NOR
R10,Com'15_N_57.jpg,10,2,0.363,IIIaN,R10 NOR
R10,7190470.jpg,10,2,0.302,IIIaS,R10 NOR
R10,7190470.jpg,10,3,0.091,IIIaS,R10 NOR
R10,IBTS'16_N_6.jpg,10,3,0.032,IIIaN,R10 NOR
R10,Com'15_N_29.jpg,10,3,0.113,IIIaN,R10 NOR
R10,IBTS'16_S_83.jpg,10,1,0,IIIaS,R10 NOR
R10,7188167.jpg,10,2,0.273,IIIaN,R10 NOR
R10,Com'15_N_32.jpg,10,2,0.359,IIIaN,R10 NOR
R10,IBTS'16_N_24.jpg,10,2,0.289,IIIaN,R10 NOR
